date,station,aqi,split,roll_mean_aqi_7,roll_mean_aqi_30,roll_std_aqi_7,roll_trend_aqi_7,roll_trend_aqi_30,roll_aqi_momentum,roll_episode_flag,roll_mean_pm25_7,roll_mean_pm10_7,roll_std_pm25_7,lag_aqi_1,lag_aqi_7,lag_aqi_14,lag_aqi_30,lag_pm25_1,lag_pm25_7,lag_pm10_1,lag_co_1,lag_no2_1,lag_temperature_1,lag_wind_speed_1,pm25,pm10,co,no2,o3,so2,nh3,temperature,humidity,wind_speed,pressure,sin_month,cos_month,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,season_Winter,season_Monsoon,season_Summer,season_Spring,year,quarter,is_weekend,is_covid_lockdown,is_diwali,is_stubble_burning,aqi_saturated,station_encoded,station_season_mean_winter,interact_pm25_humidity,interact_pm25_pm10_ratio,interact_co_pm25,interact_pm10_wind_accum,interact_temp_o3,interact_lag_aqi1_winter,interact_wind_speed_sq,interact_pm25_stubble
2015-03-19,noida_sector_1,356.0,train,407.7142857142857,422.4666666666666,26.20886800120817,6.285714285714286,-0.4827586206896552,13.9524,1,246.42857142857144,399.4428571428571,23.178921048064176,394.0,362.0,427.0,438.0,243.0,201.1,353.6,3.3,71.7,17.9,5.6,193.2,356.0,3.18,62.0,32.1,19.1,22.4,17.4,72.9,8.3,1021.3,1.0,0.0,0.973892,0.227011,0.433884,-0.900969,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,140.8428,0.5427,614.376,38.2796,5.5854,0.0,68.89,0.0
2015-03-20,noida_sector_1,395.0,train,406.8571428571428,419.73333333333335,27.99064469561539,-5.785714285714286,-0.8044493882091213,-15.1905,1,245.3,404.5857142857143,25.798126546967424,356.0,405.0,465.0,416.0,193.2,258.8,356.0,3.18,62.0,17.4,8.3,243.6,346.5,3.37,64.9,29.7,17.5,23.9,19.7,58.7,5.6,1022.6,1.0,0.0,0.977653,0.210225,-0.433884,-0.900969,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,142.9932,0.703,820.932,52.5,5.8509,0.0,31.36,0.0
2015-03-21,noida_sector_1,388.0,train,405.4285714285714,419.03333333333336,28.354054047920062,-7.321428571428571,-0.989766407119021,-23.7619,1,243.12857142857143,397.4428571428571,25.102769720073923,395.0,406.0,443.0,460.0,243.6,259.4,346.5,3.37,64.9,19.7,5.6,234.8,401.7,3.0,73.2,39.9,20.6,26.3,18.1,69.7,8.4,1020.7,1.0,0.0,0.981125,0.193376,-0.974928,-0.222521,0,0,0,1,2015,1,1,0,0,0,0,0,405.8392,163.6556,0.5845,704.4,42.734,7.2219,0.0,70.56,0.0
2015-03-22,noida_sector_1,374.0,train,402.8571428571428,416.6333333333333,29.09999181803174,-9.107142857142858,-0.9074527252502782,-23.1905,1,239.6142857142857,401.1571428571429,24.149011613413407,388.0,416.0,392.0,482.0,234.8,274.5,401.7,3.0,73.2,18.1,8.4,216.6,314.0,3.68,71.0,32.9,17.6,32.6,18.7,63.8,3.9,1018.3,1.0,0.0,0.984306,0.176471,-0.781831,0.62349,0,0,0,1,2015,1,1,0,0,0,0,0,405.8392,138.1908,0.6898,797.088,64.0816,6.1523,0.0,15.21,0.0
2015-03-23,noida_sector_1,378.0,train,396.8571428571428,413.03333333333336,30.245818286326998,-10.321428571428571,-0.7317018909899888,-11.1905,1,231.3428571428572,386.2,19.71791546985144,374.0,446.0,442.0,403.0,216.6,248.4,314.0,3.68,71.0,18.7,3.9,221.8,370.5,3.16,71.5,43.6,17.6,28.1,19.6,71.9,7.7,1020.5,1.0,0.0,0.987196,0.159513,0.0,1.0,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,159.4742,0.5987,700.888,42.5862,8.5456,0.0,59.29,0.0
2015-03-24,noida_sector_1,386.0,train,387.1428571428572,412.2,21.48199689219268,-5.321428571428571,-1.0269187986651835,-7.1429,1,227.54285714285717,371.04285714285714,18.40207027690656,378.0,425.0,500.0,437.0,221.8,239.8,370.5,3.16,71.5,19.6,7.7,206.3,419.5,2.92,70.2,42.3,12.4,21.7,19.4,68.7,4.1,1020.2,1.0,0.0,0.989794,0.142508,0.781831,0.62349,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,141.7281,0.4918,602.396,82.2549,8.2062,0.0,16.81,0.0
2015-03-25,noida_sector_1,377.0,train,381.57142857142856,410.5,13.660858231422765,-0.0357142857142857,-1.024916573971079,-2.2381,1,222.75714285714284,365.9714285714286,19.02856249106088,386.0,394.0,392.0,385.0,206.3,243.0,419.5,2.92,70.2,19.4,4.1,221.2,371.9,3.29,71.0,34.1,17.1,24.2,21.0,66.9,9.5,1018.6,1.0,0.0,0.992099,0.125461,0.974928,-0.222521,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,147.9828,0.5948,727.748,35.419,7.161,0.0,90.25,0.0
2015-03-26,noida_sector_1,411.0,train,379.1428571428572,410.23333333333335,12.54895176802321,1.25,-1.4169076751946608,1.1905,1,219.64285714285717,368.5857142857144,16.81902267700306,377.0,356.0,362.0,410.0,221.2,193.2,371.9,3.29,71.0,21.0,9.5,204.0,441.2,2.73,63.6,51.5,16.4,29.6,18.7,67.4,7.6,1018.1,1.0,0.0,0.99411,0.108377,0.433884,-0.900969,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,137.496,0.4624,556.92,51.3023,9.6305,0.0,57.76,0.0
2015-03-27,noida_sector_1,405.0,train,387.0,410.26666666666665,12.858201014656723,1.3571428571428572,-1.4135706340378198,4.3333,1,221.18571428571428,380.75714285714287,14.295037433952878,411.0,395.0,405.0,374.0,204.0,243.6,441.2,2.73,63.6,18.7,7.6,257.9,345.5,2.95,72.3,38.4,17.9,24.9,18.4,65.4,7.0,1019.6,1.0,0.0,0.995827,0.091261,-0.433884,-0.900969,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,168.6666,0.7465,760.805,43.1875,7.0656,0.0,49.0,0.0
2015-03-28,noida_sector_1,381.0,train,388.4285714285714,411.3,14.36264997435016,4.428571428571429,-1.6976640711902111,9.2381,1,223.22857142857143,380.61428571428576,18.44999677377747,405.0,388.0,406.0,427.0,257.9,234.8,345.5,2.95,72.3,18.4,7.0,226.2,344.4,2.71,68.1,47.2,19.8,23.1,21.4,69.2,6.7,1019.9,1.0,0.0,0.99725,0.074117,-0.974928,-0.222521,0,0,0,1,2015,1,1,0,0,0,0,0,405.8392,156.5304,0.6568,613.002,44.7273,10.1008,0.0,44.89,0.0
2015-03-29,noida_sector_1,386.0,train,387.4285714285714,409.76666666666665,14.638501094227522,3.571428571428572,-1.7848720800889877,11.5714,1,222.0,372.4285714285714,17.826852404916718,381.0,374.0,416.0,432.0,226.2,216.6,344.4,2.71,68.1,21.4,6.7,231.8,308.8,2.87,71.0,25.6,21.1,24.6,19.6,69.9,6.3,1019.8,1.0,0.0,0.998377,0.056952,-0.781831,0.62349,0,0,0,1,2015,1,1,0,0,0,0,0,405.8392,162.0282,0.7506,665.266,42.3014,5.0176,0.0,39.69,0.0
2015-03-30,noida_sector_1,372.0,train,389.1428571428572,408.23333333333335,13.458932243786792,1.5,-1.7848720800889877,1.5238,1,224.17142857142852,371.6857142857143,17.984503911768005,386.0,378.0,446.0,397.0,231.8,221.8,308.8,2.87,71.0,19.6,6.3,213.7,364.9,2.97,56.5,41.5,15.5,27.7,18.6,62.0,10.8,1017.8,1.0,0.0,0.999209,0.03977,0.0,1.0,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,132.494,0.5856,634.689,30.9237,7.719,0.0,116.64,0.0
2015-03-31,noida_sector_1,335.0,train,388.2857142857143,407.4,14.442002235542516,-1.9285714285714288,-2.0961067853170188,-8.619,1,223.0142857142857,370.88571428571424,18.417874340925263,372.0,386.0,425.0,435.0,213.7,206.3,364.9,2.97,56.5,18.6,10.8,166.6,302.6,3.12,55.4,43.8,15.9,30.9,26.0,65.1,9.5,1019.7,1.0,0.0,0.999745,0.022576,0.781831,0.62349,0,0,0,1,2015,1,0,0,0,0,0,0,405.8392,108.4566,0.5506,519.792,28.819,11.388,0.0,90.25,0.0
2015-04-01,noida_sector_1,357.0,train,381.0,404.06666666666666,24.879710609249145,-7.964285714285714,-2.3728587319243606,-16.6667,1,217.3428571428572,354.18571428571425,28.02783480416465,335.0,377.0,394.0,420.0,166.6,221.2,302.6,3.12,55.4,26.0,9.5,174.8,396.0,3.19,63.0,49.6,22.4,24.7,20.7,70.7,6.2,1018.4,0.866025,-0.5,0.999986,0.005376,0.974928,-0.222521,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,123.5836,0.4414,557.612,55.0,10.2672,0.0,38.44,0.0
2015-04-02,noida_sector_1,379.0,train,378.1428571428572,401.9666666666666,26.51055495099088,-11.107142857142858,-2.5666295884315904,-23.4762,1,210.7142857142857,357.6285714285714,32.14759859208952,357.0,411.0,356.0,421.0,174.8,204.0,396.0,3.19,63.0,20.7,6.2,223.8,354.9,2.95,61.8,40.3,18.3,24.7,20.3,72.5,5.7,1017.7,0.866025,-0.5,0.99993,-0.011826,0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,162.255,0.6306,660.21,52.9701,8.1809,0.0,32.49,0.0
2015-04-03,noida_sector_1,388.0,train,373.57142857142856,400.56666666666666,22.329779390290213,-6.321428571428571,-2.583537263626251,-16.5714,1,213.54285714285717,345.3,32.3289270438959,379.0,405.0,395.0,422.0,223.8,257.9,354.9,2.95,61.8,20.3,5.7,235.2,397.1,3.22,55.4,28.2,17.9,26.0,21.3,65.0,7.0,1017.7,0.866025,-0.5,0.999579,-0.029025,-0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,152.88,0.5923,757.344,49.6375,6.0066,0.0,49.0,0.0
2015-04-04,noida_sector_1,390.0,train,371.1428571428572,399.4333333333333,19.0212913286534,-0.2857142857142857,-2.516796440489433,3.5238,1,210.3,352.6714285714285,27.98457908682365,388.0,381.0,388.0,427.0,235.2,226.2,397.1,3.22,55.4,21.3,7.0,208.9,422.3,2.89,60.2,44.7,14.3,32.3,19.9,58.6,14.0,1015.9,0.866025,-0.5,0.998932,-0.046215,-0.974928,-0.222521,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,122.4154,0.4947,603.721,28.1533,8.8953,0.0,196.0,0.0
2015-04-05,noida_sector_1,359.0,train,372.4285714285714,398.2,20.073673827985807,3.142857142857143,-2.3875417130144605,13.2381,1,207.82857142857145,363.8,27.096169119497365,390.0,386.0,374.0,465.0,208.9,231.8,422.3,2.89,60.2,19.9,14.0,194.0,397.7,2.62,60.4,48.0,16.5,27.4,21.7,63.6,2.9,1019.1,0.866025,-0.5,0.997989,-0.063391,-0.781831,0.62349,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,123.384,0.4878,508.28,101.9744,10.416,0.0,8.41,0.0
2015-04-06,noida_sector_1,355.0,train,368.57142857142856,394.6666666666667,19.62020338713036,3.642857142857143,-2.179755283648498,10.4286,1,202.42857142857144,376.5,25.224638371092727,359.0,372.0,378.0,443.0,194.0,213.7,397.7,2.62,60.4,21.7,2.9,192.5,365.1,2.96,62.0,40.0,19.1,32.1,23.4,61.3,6.4,1017.4,0.866025,-0.5,0.996751,-0.080549,0.0,1.0,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,118.0025,0.5273,569.8,49.3378,9.36,0.0,40.96,0.0
2015-04-07,noida_sector_1,357.0,train,366.1428571428572,391.73333333333335,20.16951967225556,2.6785714285714284,-2.1023359288097883,1.8571,1,199.40000000000003,376.5285714285714,24.916594202793647,355.0,335.0,386.0,392.0,192.5,166.6,365.1,2.96,62.0,23.4,6.4,177.7,395.8,3.18,55.5,45.3,16.6,30.3,25.4,52.4,4.7,1015.5,0.866025,-0.5,0.995218,-0.097683,0.781831,0.62349,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,93.1148,0.449,565.086,69.4386,11.5062,0.0,22.09,0.0
2015-04-08,noida_sector_1,353.0,train,369.2857142857143,390.56666666666666,15.734402707805891,-2.75,-2.3245828698553943,-12.2857,1,200.98571428571427,389.8428571428572,22.7393512492797,357.0,357.0,377.0,442.0,177.7,174.8,395.8,3.18,55.5,25.4,4.7,189.0,263.0,2.73,52.2,46.0,14.7,22.2,20.8,61.7,8.1,1016.8,0.866025,-0.5,0.99339,-0.114788,0.974928,-0.222521,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,116.613,0.7186,515.97,28.9011,9.568,0.0,65.61,0.0
2015-04-09,noida_sector_1,370.0,train,368.7142857142857,387.6,16.316804075494563,-6.25,-2.212235817575084,-13.7143,1,203.0142857142857,370.8428571428572,20.54113179058344,353.0,379.0,411.0,500.0,189.0,223.8,263.0,2.73,52.2,20.8,8.1,205.1,406.4,2.77,66.3,46.7,15.7,23.0,24.6,61.0,6.4,1014.0,0.866025,-0.5,0.991269,-0.131859,0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,125.111,0.5047,568.127,54.9189,11.4882,0.0,40.96,0.0
2015-04-10,noida_sector_1,386.0,train,367.4285714285714,383.26666666666665,15.714718608755346,-4.642857142857143,-1.5506117908787542,-7.4286,1,200.3428571428572,378.2,18.50214916731424,370.0,388.0,405.0,392.0,205.1,235.2,406.4,2.77,66.3,24.6,6.4,232.5,325.2,2.27,62.1,45.1,17.5,29.0,25.1,71.2,6.5,1015.6,0.866025,-0.5,0.988854,-0.14889,-0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,165.54,0.7149,527.775,43.36,11.3201,0.0,42.25,0.0
2015-04-11,noida_sector_1,348.0,train,367.1428571428572,383.06666666666666,15.290831364236032,0.2857142857142857,-1.4727474972191323,2.5238,1,199.95714285714288,367.9285714285714,17.663508253162714,386.0,390.0,381.0,362.0,232.5,208.9,325.2,2.27,62.1,25.1,6.5,182.5,373.1,2.31,56.9,50.4,16.3,27.8,21.5,62.6,3.9,1013.9,0.866025,-0.5,0.986146,-0.165878,-0.974928,-0.222521,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,114.245,0.4891,421.575,76.1429,10.836,0.0,15.21,0.0
2015-04-12,noida_sector_1,343.0,train,361.1428571428572,382.6,12.876704695282251,1.5,-1.8442714126807565,6.8571,1,196.1857142857143,360.9,18.24467306470904,348.0,359.0,386.0,405.0,182.5,194.0,373.1,2.31,56.9,21.5,3.9,176.1,382.5,2.75,62.5,51.2,19.9,28.9,23.4,64.8,10.5,1012.4,0.866025,-0.5,0.983147,-0.182817,-0.781831,0.62349,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,114.1128,0.4604,484.275,33.2609,11.9808,0.0,110.25,0.0
2015-04-13,noida_sector_1,346.0,train,358.85714285714283,380.53333333333336,14.622227046845628,-0.75,-1.945272525027809,0.1429,1,193.62857142857143,358.72857142857146,19.790967155558764,343.0,355.0,372.0,406.0,176.1,192.5,382.5,2.75,62.5,23.4,10.5,180.4,310.1,2.8,57.2,53.3,16.7,25.5,23.6,65.7,7.9,1011.6,0.866025,-0.5,0.979857,-0.199702,0.0,1.0,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,118.5228,0.5817,505.12,34.8427,12.5788,0.0,62.41,0.0
2015-04-14,noida_sector_1,335.0,train,357.57142857142856,378.53333333333336,15.393257645877334,-2.6785714285714284,-1.9924360400444945,-11.9048,1,191.90000000000003,350.87142857142857,20.424250292239005,346.0,357.0,335.0,416.0,180.4,177.7,310.1,2.8,57.2,23.6,7.9,166.2,303.4,2.58,68.1,45.7,15.5,28.1,20.2,63.1,12.1,1015.0,0.866025,-0.5,0.976277,-0.216527,0.781831,0.62349,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,104.8722,0.5478,428.796,23.1603,9.2314,0.0,146.41,0.0
2015-04-15,noida_sector_1,355.0,train,354.42857142857144,375.8333333333333,17.614928733483257,-5.178571428571429,-2.014905450500556,-13.0952,1,190.25714285714284,337.6714285714285,22.146697055683404,335.0,353.0,357.0,446.0,166.2,189.0,303.4,2.58,68.1,20.2,12.1,192.1,292.7,2.76,60.8,64.6,18.3,25.6,22.8,69.3,7.9,1014.5,0.866025,-0.5,0.972408,-0.233289,0.974928,-0.222521,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,133.1253,0.6563,530.196,32.8876,14.7288,0.0,62.41,0.0
2015-04-16,noida_sector_1,333.0,train,354.7142857142857,372.8,17.60411207373839,-5.321428571428571,-1.6654060066740823,-9.381,1,190.7,341.9142857142857,22.148363370687807,355.0,370.0,379.0,425.0,192.1,205.1,292.7,2.76,60.8,22.8,7.9,163.9,332.6,2.21,55.0,62.8,15.9,22.5,24.6,67.9,8.1,1012.6,0.866025,-0.5,0.968251,-0.249981,0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,111.2881,0.4928,362.219,36.5495,15.4488,0.0,65.61,0.0
2015-04-17,noida_sector_1,324.0,train,349.42857142857144,369.73333333333335,17.803156488453396,-5.464285714285714,-1.5621802002224694,-8.4286,1,184.8142857142857,331.37142857142857,23.136149821685013,333.0,386.0,388.0,394.0,163.9,232.5,332.6,2.21,55.0,24.6,8.1,152.1,270.6,2.52,57.6,57.8,17.6,25.8,24.5,67.4,9.9,1012.8,0.866025,-0.5,0.963807,-0.266599,-0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,102.5154,0.5621,383.292,24.8257,14.161,0.0,98.01,0.0
2015-04-18,noida_sector_1,313.0,train,340.57142857142856,367.4,10.501700542564164,-2.9642857142857144,-1.6898776418242492,-3.2381,1,173.32857142857142,323.57142857142856,13.44454217464262,324.0,348.0,390.0,356.0,152.1,182.5,270.6,2.52,57.6,24.5,9.9,138.1,288.0,2.05,60.4,59.6,17.6,23.9,26.6,66.2,7.0,1012.6,0.866025,-0.5,0.959079,-0.283139,-0.974928,-0.222521,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,91.4222,0.4795,283.105,36.0,15.8536,0.0,49.0,0.0
2015-04-19,noida_sector_1,326.0,train,335.57142857142856,365.9666666666666,14.093227012257518,-4.857142857142857,-2.1194660734149053,-12.2381,1,166.98571428571427,311.4142857142857,18.073224077940825,313.0,343.0,359.0,395.0,138.1,176.1,288.0,2.05,60.4,26.6,7.0,154.5,319.2,2.52,50.1,60.2,19.5,25.3,26.4,56.3,6.8,1012.2,0.866025,-0.5,0.954067,-0.299595,-0.781831,0.62349,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,86.9835,0.484,389.34,40.9231,15.8928,0.0,46.24,0.0
2015-04-20,noida_sector_1,330.0,train,333.1428571428572,363.6666666666667,14.06447737420416,-4.821428571428571,-2.1770856507230256,-12.1429,1,163.9,302.37142857142857,18.101657382682728,326.0,346.0,355.0,388.0,154.5,180.4,319.2,2.52,50.1,26.4,6.8,159.9,321.0,2.73,61.7,63.5,21.2,33.5,22.6,57.2,10.5,1012.7,0.866025,-0.5,0.948772,-0.315962,0.0,1.0,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,91.4628,0.4981,436.527,27.913,14.351,0.0,110.25,0.0
2015-04-21,noida_sector_1,338.0,train,330.85714285714283,361.73333333333335,12.876704695282106,-3.321428571428572,-2.2264738598442717,-7.8571,1,160.97142857142856,303.92857142857144,16.581788633490266,330.0,335.0,357.0,374.0,159.9,166.2,321.0,2.73,61.7,22.6,10.5,169.4,303.1,2.01,56.7,63.2,16.8,23.1,25.7,60.6,11.8,1012.1,0.866025,-0.5,0.943196,-0.332235,0.781831,0.62349,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,102.6564,0.5589,340.494,23.6797,16.2424,0.0,139.24,0.0
2015-04-22,noida_sector_1,353.0,train,331.2857142857143,360.53333333333336,13.085797462824791,-1.9642857142857144,-2.2949944382647387,0.0476,1,161.42857142857142,303.88571428571424,16.792728017976916,338.0,355.0,353.0,378.0,169.4,192.1,303.1,2.01,56.7,25.7,11.8,189.9,303.0,2.75,54.5,57.9,17.3,28.2,24.6,55.3,8.5,1011.0,0.866025,-0.5,0.937342,-0.348411,0.974928,-0.222521,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,105.0147,0.6267,522.225,31.8947,14.2434,0.0,72.25,0.0
2015-04-23,noida_sector_1,337.0,train,331.0,359.7,12.489995996795852,3.75,-2.22313681868743,9.3333,1,161.11428571428573,305.35714285714283,16.130553676324777,353.0,333.0,370.0,386.0,189.9,163.9,303.0,2.75,54.5,24.6,8.5,168.7,329.6,1.82,54.5,61.2,15.5,32.4,27.1,48.5,9.8,1011.2,0.866025,-0.5,0.93121,-0.364483,0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,81.8195,0.5118,307.034,30.5185,16.5852,0.0,96.04,0.0
2015-04-24,noida_sector_1,304.0,train,331.57142857142856,358.06666666666666,12.686700948330005,4.678571428571429,-2.188209121245828,11.0952,1,161.79999999999998,304.92857142857144,16.368974718453384,337.0,324.0,386.0,377.0,168.7,152.1,329.6,1.82,54.5,27.1,9.8,126.4,216.9,2.25,66.7,61.9,17.2,28.5,27.7,56.5,9.8,1009.5,0.866025,-0.5,0.924803,-0.380447,-0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,71.416,0.5828,284.4,20.0833,17.1463,0.0,96.04,0.0
2015-04-25,noida_sector_1,345.0,train,328.7142857142857,355.6333333333333,16.388149028227836,0.6428571428571429,-2.4064516129032256,2.619,1,158.12857142857143,297.25714285714287,21.104400353616956,304.0,313.0,348.0,411.0,126.4,138.1,216.9,2.25,66.7,27.7,9.8,179.7,337.5,2.2,54.6,59.5,16.1,24.6,26.4,64.5,5.9,1010.2,0.866025,-0.5,0.918121,-0.396299,-0.974928,-0.222521,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,115.9065,0.5324,395.34,48.913,15.708,0.0,34.81,0.0
2015-04-26,noida_sector_1,345.0,train,333.2857142857143,353.43333333333334,15.723806639553649,0.1428571428571428,-2.09321468298109,-4.619,1,164.07142857142858,304.3285714285715,20.36882538633683,345.0,326.0,343.0,405.0,179.7,154.5,337.5,2.2,54.6,26.4,5.9,157.0,386.5,2.23,55.6,56.7,10.8,26.1,30.1,57.5,12.8,1009.3,0.866025,-0.5,0.911169,-0.412034,-0.781831,0.62349,0,0,0,1,2015,2,1,0,0,0,0,0,405.8392,90.275,0.4062,350.11,28.0072,17.0667,0.0,163.84,0.0
2015-04-27,noida_sector_1,318.0,train,336.0,351.43333333333334,15.895492023421058,0.3571428571428571,-1.791991101223582,-4.6667,1,164.42857142857142,313.9428571428572,20.19420001598841,345.0,330.0,346.0,381.0,157.0,159.9,386.5,2.23,55.6,30.1,12.8,144.3,292.6,2.49,53.6,50.0,17.3,27.1,25.8,53.3,13.0,1010.1,0.866025,-0.5,0.903946,-0.427646,0.0,1.0,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,76.9119,0.4932,359.307,20.9,12.9,0.0,169.0,0.0
2015-04-28,noida_sector_1,334.0,train,334.2857142857143,349.3333333333333,17.24059439921,-2.4285714285714284,-1.8037819799777528,1.7143,1,162.2,309.8857142857143,21.589812412340045,318.0,338.0,335.0,386.0,144.3,169.4,292.6,2.49,53.6,25.8,13.0,164.4,277.8,2.03,51.5,64.3,15.2,24.3,26.7,57.2,13.3,1010.4,0.866025,-0.5,0.896456,-0.443132,0.781831,0.62349,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,94.0368,0.5918,333.732,19.4266,17.1681,0.0,176.89,0.0
2015-04-29,noida_sector_1,321.0,train,333.7142857142857,347.6,17.16308330607891,-1.9285714285714288,-1.649833147942158,-1.381,1,161.4857142857143,306.2714285714286,21.39372404635203,334.0,353.0,355.0,372.0,164.4,189.9,277.8,2.03,51.5,26.7,13.3,148.5,269.0,1.7,68.2,66.5,20.9,25.0,29.8,64.7,10.9,1007.1,0.866025,-0.5,0.888701,-0.458487,0.974928,-0.222521,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,96.0795,0.552,252.45,22.605,19.817,0.0,118.81,0.0
2015-04-30,noida_sector_1,323.0,train,329.1428571428572,345.9,15.334368495077774,-0.5357142857142857,-1.653170189098999,-4.8095,1,155.57142857142858,301.4142857142857,17.618902187302922,321.0,337.0,333.0,335.0,148.5,168.7,269.0,1.7,68.2,29.8,10.9,150.5,269.3,2.15,63.2,65.0,18.7,30.4,27.4,62.5,12.8,1008.8,0.866025,-0.5,0.880683,-0.473706,0.433884,-0.900969,0,0,0,1,2015,2,0,0,0,0,0,0,405.8392,94.0625,0.5589,323.575,19.5145,17.81,0.0,163.84,0.0
2015-05-01,noida_sector_1,326.0,train,327.1428571428572,345.5,15.04912590405726,-0.0714285714285714,-1.8760845383759728,-1.1429,1,152.97142857142856,292.80000000000007,16.67630197672978,323.0,304.0,324.0,357.0,150.5,126.4,269.3,2.15,63.2,27.4,12.8,154.2,276.6,2.09,51.1,61.3,17.2,22.5,25.0,38.3,7.0,1010.8,0.5,-0.866025,0.872404,-0.488785,-0.433884,-0.900969,0,0,1,0,2015,2,0,0,0,0,0,0,405.8392,59.0586,0.5575,322.278,34.575,15.325,0.0,49.0,0.0
2015-05-02,noida_sector_1,314.0,train,330.2857142857143,344.46666666666664,11.220729116449544,-3.5,-1.92258064516129,-6.9524,1,156.94285714285712,301.3285714285715,11.927958353223058,326.0,345.0,313.0,379.0,154.2,179.7,276.6,2.09,51.1,25.0,7.0,138.4,340.4,1.97,62.8,64.6,18.4,22.8,27.6,30.3,12.0,1006.1,0.5,-0.866025,0.863867,-0.50372,-0.974928,-0.222521,0,0,1,0,2015,2,1,0,0,0,0,0,405.8392,41.9352,0.4066,272.648,26.1846,17.8296,0.0,144.0,0.0
2015-05-03,noida_sector_1,342.0,train,325.85714285714283,342.3,10.542431272853223,-3.142857142857143,-1.8809788654060065,-4.8571,1,151.04285714285714,301.74285714285713,8.523860069019486,314.0,345.0,326.0,388.0,138.4,157.0,340.4,1.97,62.8,27.6,12.0,175.0,245.4,2.22,65.0,64.0,16.8,22.1,30.5,30.6,10.6,1008.3,0.5,-0.866025,0.855075,-0.518505,-0.781831,0.62349,0,0,1,0,2015,2,1,0,0,0,0,0,405.8392,53.55,0.7131,388.5,21.1552,19.52,0.0,112.36,0.0
2015-05-04,noida_sector_1,318.0,train,325.42857142857144,340.76666666666665,9.658452996504709,1.3214285714285714,-1.5677419354838709,1.9048,1,153.6142857142857,281.5857142857143,12.43723288777676,342.0,318.0,330.0,390.0,175.0,144.3,245.4,2.22,65.0,30.5,10.6,143.6,292.6,1.79,59.9,68.9,16.1,27.3,28.7,38.1,11.1,1008.9,0.5,-0.866025,0.846029,-0.533137,0.0,1.0,0,0,1,0,2015,2,0,0,0,0,0,0,405.8392,54.7116,0.4908,257.044,24.1818,19.7743,0.0,123.21,0.0
2015-05-05,noida_sector_1,305.0,train,325.42857142857144,338.3666666666667,9.658452996504709,-0.5357142857142857,-1.375083426028921,-0.7619,1,153.5142857142857,281.5857142857143,12.527094445166814,318.0,334.0,338.0,359.0,143.6,164.4,292.6,1.79,59.9,28.7,11.1,127.6,294.4,1.87,70.8,70.8,20.3,28.7,30.8,41.5,9.1,1007.8,0.5,-0.866025,0.836733,-0.547611,0.781831,0.62349,0,0,1,0,2015,2,0,0,0,0,0,0,405.8392,52.954,0.4334,238.612,29.1485,21.8064,0.0,82.81,0.0
