date,station,aqi,aqi_category,pm25,pm10,no2,nh3,so2,co,o3,pb,temperature,humidity,wind_speed,wind_direction,pressure,year,month,day_of_week,day_of_year,season,aqi_saturated,split
2015-05-26,noida_sector_1,222.0,Poor,96.8,192.7,54.5,19.4,16.1,1.47,78.6,0.04,32.9,44.4,12.5,323.0,1002.3,2015,5,1,146,Summer,0,Train
2015-05-27,noida_sector_1,292.0,Poor,117.6,184.4,42.3,29.6,17.5,1.32,79.9,0.03,29.5,41.9,9.2,342.0,1003.1,2015,5,2,147,Summer,0,Train
2015-05-28,noida_sector_1,187.0,Moderate,86.1,180.6,53.7,28.6,16.5,1.73,72.5,0.04,34.1,42.1,11.1,345.0,1002.3,2015,5,3,148,Summer,0,Train
2015-05-29,noida_sector_1,178.0,Moderate,83.5,205.1,57.6,24.3,18.2,1.39,74.2,0.03,38.3,39.9,9.1,353.0,1002.8,2015,5,4,149,Summer,0,Train
2015-05-30,noida_sector_1,274.0,Poor,112.3,173.4,50.9,25.4,16.5,1.47,71.0,0.03,34.6,40.1,12.0,305.0,1002.2,2015,5,5,150,Summer,0,Train
2015-05-31,noida_sector_1,197.0,Moderate,89.2,203.5,44.3,24.6,15.4,1.26,75.4,0.05,33.6,49.9,11.9,266.0,1000.2,2015,5,6,151,Summer,0,Train
2015-06-01,noida_sector_1,162.0,Moderate,77.2,193.6,50.6,19.0,16.8,1.55,81.2,0.04,33.9,49.8,10.3,344.0,1000.1,2015,6,0,152,Summer,0,Train
2015-06-02,noida_sector_1,196.0,Moderate,88.9,174.6,62.2,22.1,16.8,1.03,85.6,0.03,35.5,47.6,9.5,330.0,999.9,2015,6,1,153,Summer,0,Train
2015-06-03,noida_sector_1,210.0,Poor,93.1,189.2,51.3,14.9,16.9,1.05,80.5,0.04,31.8,39.0,12.4,329.0,1002.2,2015,6,2,154,Summer,0,Train
2015-06-04,noida_sector_1,196.0,Moderate,88.8,206.0,47.6,25.2,17.9,1.35,64.4,0.03,33.8,50.0,10.9,291.0,1002.1,2015,6,3,155,Summer,0,Train
2015-06-05,noida_sector_1,201.0,Poor,90.3,161.4,46.5,21.8,18.9,1.32,90.1,0.03,38.1,45.5,11.1,354.0,1000.8,2015,6,4,156,Summer,0,Train
2015-06-06,noida_sector_1,157.0,Moderate,77.1,171.2,47.3,21.4,14.8,1.41,78.8,0.03,36.3,51.1,6.8,355.0,999.8,2015,6,5,157,Summer,0,Train
2015-06-07,noida_sector_1,185.0,Moderate,85.5,184.3,40.5,28.1,18.7,1.41,80.1,0.03,33.7,52.3,11.3,307.0,999.4,2015,6,6,158,Summer,0,Train
2015-06-08,noida_sector_1,211.0,Poor,93.6,213.7,47.6,20.5,22.4,1.18,75.6,0.02,37.1,47.5,12.1,305.0,1000.2,2015,6,0,159,Summer,0,Train
2015-06-09,noida_sector_1,215.0,Poor,94.6,133.3,54.4,34.1,17.5,0.98,78.1,0.04,36.4,50.9,13.4,314.0,1000.8,2015,6,1,160,Summer,0,Train
2015-06-10,noida_sector_1,144.0,Moderate,73.2,111.5,43.2,24.1,17.7,1.09,93.0,0.03,37.6,42.8,12.2,286.0,998.3,2015,6,2,161,Summer,0,Train
2015-06-11,noida_sector_1,146.0,Moderate,74.0,110.2,49.2,24.5,19.0,0.96,77.5,0.03,33.3,47.9,13.6,316.0,998.6,2015,6,3,162,Summer,0,Train
2015-06-12,noida_sector_1,153.0,Moderate,76.1,93.0,44.5,20.0,22.3,1.18,81.9,0.04,34.5,46.2,6.8,264.0,998.9,2015,6,4,163,Summer,0,Train
2015-06-13,noida_sector_1,113.0,Moderate,58.0,120.2,66.6,28.1,17.4,0.91,74.9,0.04,38.6,50.5,11.7,323.0,1001.1,2015,6,5,164,Summer,0,Train
2015-06-14,noida_sector_1,125.0,Moderate,67.6,101.1,55.0,24.2,13.1,0.35,83.0,0.04,35.3,53.1,10.4,277.0,999.0,2015,6,6,165,Summer,0,Train
2015-06-15,noida_sector_1,138.0,Moderate,71.4,130.3,55.6,20.2,20.3,1.23,90.7,0.04,36.8,51.0,9.1,244.0,999.6,2015,6,0,166,Summer,0,Train
2015-06-16,noida_sector_1,186.0,Moderate,86.0,109.8,46.3,29.3,18.5,0.73,74.1,0.03,36.3,50.1,9.0,320.0,999.5,2015,6,1,167,Summer,0,Train
2015-06-17,noida_sector_1,129.0,Moderate,68.7,121.2,47.0,17.8,16.4,0.78,87.5,0.04,37.1,49.1,16.3,257.0,997.7,2015,6,2,168,Summer,0,Train
2015-06-18,noida_sector_1,152.0,Moderate,75.8,139.1,54.8,17.5,17.0,1.04,82.4,0.03,36.9,55.6,13.8,268.0,1000.8,2015,6,3,169,Summer,0,Train
2015-06-19,noida_sector_1,141.0,Moderate,72.4,139.9,50.1,23.5,16.8,0.92,79.1,0.03,38.1,50.7,7.5,284.0,997.6,2015,6,4,170,Summer,0,Train
2015-06-20,noida_sector_1,160.0,Moderate,78.1,117.5,53.5,25.0,14.6,0.92,84.3,0.03,37.7,50.9,9.6,279.0,999.2,2015,6,5,171,Summer,0,Train
2015-06-21,noida_sector_1,150.0,Moderate,75.0,104.0,49.4,25.8,17.1,0.83,93.9,0.03,37.4,56.8,10.6,344.0,998.9,2015,6,6,172,Summer,0,Train
2015-06-22,noida_sector_1,149.0,Moderate,74.9,108.2,60.7,25.5,17.0,0.87,66.0,0.03,36.0,52.1,10.6,278.0,997.9,2015,6,0,173,Summer,0,Train
2015-06-23,noida_sector_1,111.0,Moderate,58.2,116.5,44.9,23.2,17.0,1.08,84.7,0.03,39.0,53.6,11.5,310.0,999.5,2015,6,1,174,Summer,0,Train
2015-06-24,noida_sector_1,116.0,Moderate,57.2,125.0,54.3,22.6,20.5,0.92,89.7,0.03,36.0,53.4,13.3,224.0,997.9,2015,6,2,175,Summer,0,Train
2015-06-25,noida_sector_1,128.0,Moderate,68.5,110.1,68.6,26.5,18.9,0.85,78.5,0.03,37.4,61.2,13.0,286.0,998.8,2015,6,3,176,Summer,0,Train
2015-06-26,noida_sector_1,116.0,Moderate,65.0,111.3,36.5,21.6,16.0,0.81,85.5,0.01,39.1,53.7,9.8,287.0,999.1,2015,6,4,177,Summer,0,Train
2015-06-27,noida_sector_1,116.0,Moderate,52.1,125.4,53.9,23.4,19.8,0.92,70.1,0.02,37.9,65.5,9.6,275.0,999.8,2015,6,5,178,Summer,0,Train
2015-06-28,noida_sector_1,110.0,Moderate,55.5,116.4,50.2,22.8,14.2,0.93,83.3,0.02,39.7,59.3,10.9,278.0,999.3,2015,6,6,179,Summer,0,Train
2015-06-29,noida_sector_1,121.0,Moderate,66.5,89.2,50.7,32.1,17.6,0.98,80.6,0.03,38.9,59.0,13.5,197.0,997.0,2015,6,0,180,Summer,0,Train
2015-06-30,noida_sector_1,131.0,Moderate,69.6,98.1,48.8,19.0,15.7,1.3,82.4,0.02,38.5,63.3,12.1,306.0,998.9,2015,6,1,181,Summer,0,Train
2015-07-01,noida_sector_1,108.0,Moderate,62.5,85.1,55.6,22.3,18.3,0.65,73.5,0.03,39.8,56.8,9.8,255.0,998.8,2015,7,2,182,Monsoon,0,Train
2015-07-02,noida_sector_1,128.0,Moderate,68.6,110.2,50.3,27.2,14.8,0.84,79.8,0.04,39.1,54.5,9.6,249.0,996.4,2015,7,3,183,Monsoon,0,Train
2015-07-03,noida_sector_1,109.0,Moderate,46.4,114.7,55.7,32.1,15.5,0.51,79.9,0.03,39.7,56.1,12.5,280.0,998.0,2015,7,4,184,Monsoon,0,Train
2015-07-04,noida_sector_1,96.0,Satisfactory,57.6,89.9,49.2,27.9,15.4,1.07,35.8,0.04,40.2,57.5,8.3,286.0,998.8,2015,7,5,185,Monsoon,0,Train
2015-07-05,noida_sector_1,92.0,Satisfactory,47.0,92.0,60.4,25.3,12.8,0.39,30.9,0.03,37.7,54.7,12.9,288.0,997.9,2015,7,6,186,Monsoon,0,Train
2015-07-06,noida_sector_1,106.0,Moderate,61.3,109.0,41.9,30.1,16.8,0.88,30.2,0.01,37.6,54.1,11.4,253.0,997.3,2015,7,0,187,Monsoon,0,Train
2015-07-07,noida_sector_1,105.0,Moderate,55.4,108.7,52.0,24.4,16.1,0.79,32.0,0.03,42.6,59.8,10.5,268.0,998.9,2015,7,1,188,Monsoon,0,Train
2015-07-08,noida_sector_1,110.0,Moderate,63.1,93.7,53.2,26.5,19.4,0.77,34.0,0.03,40.7,60.8,13.4,244.0,997.3,2015,7,2,189,Monsoon,0,Train
2015-07-09,noida_sector_1,94.0,Satisfactory,56.0,94.7,50.8,26.8,20.6,0.3,37.1,0.02,37.8,68.1,7.7,259.0,997.5,2015,7,3,190,Monsoon,0,Train
2015-07-10,noida_sector_1,115.0,Moderate,64.7,100.1,48.5,28.2,17.7,0.78,29.5,0.02,42.3,60.0,12.4,287.0,998.4,2015,7,4,191,Monsoon,0,Train
2015-07-11,noida_sector_1,93.0,Satisfactory,56.1,93.6,43.2,29.4,17.7,1.17,42.0,0.04,42.2,68.3,11.3,297.0,996.5,2015,7,5,192,Monsoon,0,Train
2015-07-12,noida_sector_1,98.0,Satisfactory,56.6,98.0,58.2,20.1,17.2,0.96,39.0,0.03,40.6,54.0,10.9,267.0,999.6,2015,7,6,193,Monsoon,0,Train
2015-07-13,noida_sector_1,92.0,Satisfactory,55.2,92.1,45.2,29.3,13.6,1.03,41.3,0.02,37.9,53.8,12.8,275.0,995.9,2015,7,0,194,Monsoon,0,Train
2015-07-14,noida_sector_1,96.0,Satisfactory,57.9,82.3,56.7,22.4,18.0,0.78,34.5,0.02,37.8,65.9,9.6,303.0,999.2,2015,7,1,195,Monsoon,0,Train
2015-07-15,noida_sector_1,97.0,Satisfactory,52.4,97.6,38.2,28.2,14.9,0.71,43.1,0.02,39.8,68.9,12.4,234.0,996.9,2015,7,2,196,Monsoon,0,Train
2015-07-16,noida_sector_1,95.0,Satisfactory,57.2,63.0,63.5,17.6,16.6,0.67,36.5,0.02,37.7,58.4,15.4,270.0,998.9,2015,7,3,197,Monsoon,0,Train
2015-07-17,noida_sector_1,79.0,Satisfactory,46.3,79.6,46.6,25.6,15.0,1.03,39.9,0.02,39.7,68.1,10.9,238.0,996.1,2015,7,4,198,Monsoon,0,Train
2015-07-18,noida_sector_1,89.0,Satisfactory,53.8,74.4,52.6,17.8,19.0,0.56,30.3,0.03,38.9,54.1,14.3,226.0,1000.1,2015,7,5,199,Monsoon,0,Train
2015-07-19,noida_sector_1,103.0,Moderate,57.0,105.7,57.3,26.8,18.5,1.07,27.3,0.02,41.4,69.2,10.1,252.0,999.6,2015,7,6,200,Monsoon,0,Train
2015-07-20,noida_sector_1,108.0,Moderate,40.1,112.1,45.4,16.1,17.9,0.99,35.9,0.04,39.4,63.3,13.0,238.0,999.5,2015,7,0,201,Monsoon,0,Train
2015-07-21,noida_sector_1,103.0,Moderate,60.9,90.5,50.9,27.3,15.9,0.81,37.8,0.03,39.8,66.1,9.3,217.0,999.9,2015,7,1,202,Monsoon,0,Train
2015-07-22,noida_sector_1,98.0,Satisfactory,58.9,94.5,48.8,22.4,16.6,1.05,23.2,0.02,38.0,71.2,9.4,245.0,1000.5,2015,7,2,203,Monsoon,0,Train
2015-07-23,noida_sector_1,104.0,Moderate,61.2,103.3,62.3,24.7,18.1,0.64,36.9,0.02,40.9,67.3,10.5,290.0,999.6,2015,7,3,204,Monsoon,0,Train
2015-07-24,noida_sector_1,108.0,Moderate,62.4,83.0,44.9,17.7,15.6,1.31,16.2,0.01,44.2,66.1,13.1,216.0,1000.7,2015,7,4,205,Monsoon,0,Train
2015-07-25,noida_sector_1,101.0,Moderate,49.4,102.0,50.6,23.0,13.5,0.85,25.6,0.01,39.3,67.4,8.8,261.0,998.6,2015,7,5,206,Monsoon,0,Train
2015-07-26,noida_sector_1,90.0,Satisfactory,54.3,87.5,54.5,22.4,18.3,0.53,36.5,0.03,39.3,71.9,11.0,330.0,1002.0,2015,7,6,207,Monsoon,0,Train
2015-07-27,noida_sector_1,88.0,Satisfactory,52.8,84.7,47.0,29.9,15.8,0.79,25.8,0.03,41.0,63.3,10.7,216.0,999.9,2015,7,0,208,Monsoon,0,Train
2015-07-28,noida_sector_1,114.0,Moderate,64.3,109.3,50.8,26.7,15.5,0.95,23.9,0.01,38.3,70.3,10.6,211.0,999.3,2015,7,1,209,Monsoon,0,Train
2015-07-29,noida_sector_1,131.0,Moderate,69.4,110.9,50.3,24.4,15.6,0.99,34.4,0.01,40.8,69.0,10.1,180.0,998.3,2015,7,2,210,Monsoon,0,Train
2015-07-30,noida_sector_1,119.0,Moderate,65.7,108.4,56.3,26.5,14.7,1.0,41.9,0.01,43.1,70.3,13.4,244.0,998.0,2015,7,3,211,Monsoon,0,Train
2015-07-31,noida_sector_1,108.0,Moderate,62.6,106.0,48.4,16.8,16.8,0.71,38.5,0.01,40.0,64.8,10.3,247.0,1001.6,2015,7,4,212,Monsoon,0,Train
2015-08-01,noida_sector_1,115.0,Moderate,64.6,100.5,46.1,22.7,19.1,0.58,53.8,0.04,40.9,68.9,11.7,251.0,998.6,2015,8,5,213,Monsoon,0,Train
2015-08-02,noida_sector_1,147.0,Moderate,74.3,118.1,49.7,24.3,15.5,0.77,41.6,0.03,39.5,68.6,11.6,235.0,1001.1,2015,8,6,214,Monsoon,0,Train
2015-08-03,noida_sector_1,121.0,Moderate,66.6,110.7,49.0,17.4,18.4,0.8,49.4,0.02,41.8,71.3,13.9,213.0,999.1,2015,8,0,215,Monsoon,0,Train
2015-08-04,noida_sector_1,100.0,Satisfactory,57.4,100.3,47.9,26.0,18.1,1.09,26.9,0.02,39.5,73.9,10.2,258.0,1000.2,2015,8,1,216,Monsoon,0,Train
2015-08-05,noida_sector_1,127.0,Moderate,68.3,93.5,55.9,22.3,13.8,1.16,31.8,0.01,39.1,72.3,13.6,238.0,1001.8,2015,8,2,217,Monsoon,0,Train
2015-08-06,noida_sector_1,129.0,Moderate,68.9,109.0,51.7,32.2,15.6,1.05,38.4,0.04,40.4,67.2,12.5,249.0,999.9,2015,8,3,218,Monsoon,0,Train
2015-08-07,noida_sector_1,125.0,Moderate,67.7,115.2,38.7,29.9,17.0,0.91,35.5,0.02,41.2,75.0,10.7,234.0,1000.4,2015,8,4,219,Monsoon,0,Train
2015-08-08,noida_sector_1,115.0,Moderate,64.8,107.5,54.3,17.7,18.7,1.24,33.1,0.03,38.4,77.6,13.4,224.0,1000.2,2015,8,5,220,Monsoon,0,Train
2015-08-09,noida_sector_1,115.0,Moderate,64.7,109.4,52.1,24.0,17.3,1.16,36.1,0.02,36.2,77.6,9.3,185.0,1001.5,2015,8,6,221,Monsoon,0,Train
2015-08-10,noida_sector_1,122.0,Moderate,66.7,129.2,50.0,24.1,16.0,0.64,26.3,0.02,37.7,64.2,9.9,183.0,1000.8,2015,8,0,222,Monsoon,0,Train
2015-08-11,noida_sector_1,129.0,Moderate,59.7,144.2,61.8,27.7,14.7,1.12,32.4,0.02,38.9,77.1,9.5,195.0,1001.2,2015,8,1,223,Monsoon,0,Train
2015-08-12,noida_sector_1,176.0,Moderate,83.0,94.4,50.8,24.3,15.9,0.96,24.3,0.04,38.0,69.8,10.4,245.0,1001.4,2015,8,2,224,Monsoon,0,Train
2015-08-13,noida_sector_1,145.0,Moderate,73.6,113.9,48.0,21.8,16.2,1.19,40.6,0.03,40.4,69.2,10.7,215.0,999.6,2015,8,3,225,Monsoon,0,Train
2015-08-14,noida_sector_1,188.0,Moderate,86.4,120.8,55.7,24.3,17.4,0.92,47.3,0.03,36.7,69.9,11.6,259.0,999.3,2015,8,4,226,Monsoon,0,Train
2015-08-15,noida_sector_1,146.0,Moderate,73.9,133.2,39.1,23.3,17.0,0.67,34.4,0.03,33.4,78.1,11.3,161.0,1000.9,2015,8,5,227,Monsoon,0,Train
2015-08-16,noida_sector_1,111.0,Moderate,56.5,117.0,55.5,25.3,16.2,0.93,30.3,0.02,38.3,72.7,10.2,196.0,1002.5,2015,8,6,228,Monsoon,0,Train
2015-08-17,noida_sector_1,201.0,Poor,90.3,152.8,50.2,23.0,15.9,1.05,30.5,0.03,39.4,71.4,11.3,157.0,1000.6,2015,8,0,229,Monsoon,0,Train
2015-08-18,noida_sector_1,195.0,Moderate,88.6,125.7,54.0,24.4,21.6,1.0,35.9,0.03,38.2,75.6,8.1,156.0,1004.0,2015,8,1,230,Monsoon,0,Train
2015-08-19,noida_sector_1,204.0,Poor,91.2,132.4,50.3,19.4,14.3,1.61,28.8,0.03,42.3,78.0,7.0,190.0,1002.8,2015,8,2,231,Monsoon,0,Train
2015-08-20,noida_sector_1,112.0,Moderate,61.2,118.5,54.3,28.7,15.8,1.23,38.5,0.02,40.1,71.1,13.0,286.0,1003.2,2015,8,3,232,Monsoon,0,Train
2015-08-21,noida_sector_1,205.0,Poor,91.5,129.9,56.5,24.7,18.2,1.28,23.4,0.02,38.3,67.0,6.9,223.0,1004.8,2015,8,4,233,Monsoon,0,Train
2015-08-22,noida_sector_1,161.0,Moderate,78.3,149.1,54.4,21.8,16.8,1.27,36.6,0.04,40.0,73.8,9.9,224.0,1003.4,2015,8,5,234,Monsoon,0,Train
2015-08-23,noida_sector_1,145.0,Moderate,73.7,161.1,49.2,21.5,16.9,1.35,33.9,0.03,38.0,72.9,12.2,222.0,1003.2,2015,8,6,235,Monsoon,0,Train
2015-08-24,noida_sector_1,155.0,Moderate,76.7,161.5,47.2,26.5,16.1,0.86,39.2,0.03,38.5,77.9,10.2,185.0,1002.5,2015,8,0,236,Monsoon,0,Train
2015-08-25,noida_sector_1,180.0,Moderate,84.2,182.2,59.2,16.5,18.4,1.17,37.5,0.05,37.6,79.7,8.3,215.0,1005.3,2015,8,1,237,Monsoon,0,Train
2015-08-26,noida_sector_1,196.0,Moderate,89.0,112.6,48.9,28.3,17.0,1.54,19.6,0.04,35.7,74.4,12.9,188.0,1004.1,2015,8,2,238,Monsoon,0,Train
2015-08-27,noida_sector_1,240.0,Poor,102.1,140.7,58.7,22.9,18.6,1.3,44.9,0.03,39.9,78.9,11.9,269.0,1003.8,2015,8,3,239,Monsoon,0,Train
2015-08-28,noida_sector_1,150.0,Moderate,74.4,175.5,58.8,27.3,19.4,1.41,37.0,0.04,36.5,76.8,11.7,142.0,1006.3,2015,8,4,240,Monsoon,0,Train
2015-08-29,noida_sector_1,192.0,Moderate,87.8,146.6,55.9,17.3,15.0,1.4,36.5,0.03,38.6,83.2,8.8,181.0,1003.3,2015,8,5,241,Monsoon,0,Train
2015-08-30,noida_sector_1,190.0,Moderate,87.1,159.8,60.8,30.5,20.9,1.4,24.7,0.06,36.8,78.2,10.3,200.0,1005.9,2015,8,6,242,Monsoon,0,Train
2015-08-31,noida_sector_1,228.0,Poor,98.5,154.3,54.4,22.9,17.2,1.49,34.1,0.03,38.5,80.1,12.1,204.0,1005.6,2015,8,0,243,Monsoon,0,Train
2015-09-01,noida_sector_1,249.0,Poor,104.7,165.9,53.2,24.8,16.7,1.35,43.9,0.03,37.5,74.4,14.8,206.0,1006.6,2015,9,1,244,Monsoon,0,Train
2015-09-02,noida_sector_1,242.0,Poor,102.7,168.2,60.5,23.8,16.6,1.5,25.6,0.04,34.6,71.2,11.3,161.0,1005.6,2015,9,2,245,Monsoon,0,Train
2015-09-03,noida_sector_1,282.0,Poor,114.8,128.1,55.7,28.3,14.2,1.67,35.9,0.04,34.8,78.7,12.7,243.0,1004.7,2015,9,3,246,Monsoon,0,Train
2015-09-04,noida_sector_1,207.0,Poor,92.3,169.5,51.0,27.7,20.1,1.3,30.3,0.04,38.9,80.3,12.6,219.0,1008.0,2015,9,4,247,Monsoon,0,Train
2015-09-05,noida_sector_1,298.0,Poor,119.4,184.4,61.5,33.9,17.2,1.6,38.3,0.04,37.0,78.3,11.7,221.0,1004.8,2015,9,5,248,Monsoon,0,Train
2015-09-06,noida_sector_1,241.0,Poor,102.5,169.8,63.4,24.5,15.2,1.22,30.4,0.04,36.6,77.2,9.4,222.0,1006.8,2015,9,6,249,Monsoon,0,Train
2015-09-07,noida_sector_1,240.0,Poor,102.0,180.0,64.0,20.4,18.7,1.6,26.5,0.06,38.7,76.1,11.6,256.0,1007.2,2015,9,0,250,Monsoon,0,Train
2015-09-08,noida_sector_1,183.0,Moderate,85.1,172.5,65.1,22.9,17.3,1.72,25.9,0.05,39.5,79.6,10.1,151.0,1005.5,2015,9,1,251,Monsoon,0,Train
2015-09-09,noida_sector_1,278.0,Poor,113.5,205.7,61.5,22.5,16.6,1.61,25.5,0.04,37.1,77.2,10.3,219.0,1006.8,2015,9,2,252,Monsoon,0,Train
2015-09-10,noida_sector_1,272.0,Poor,111.8,174.1,52.3,21.2,17.2,1.52,49.2,0.05,33.2,82.0,10.0,234.0,1008.5,2015,9,3,253,Monsoon,0,Train
2015-09-11,noida_sector_1,282.0,Poor,114.7,188.8,63.9,26.1,13.5,2.02,35.7,0.05,36.4,69.8,10.7,236.0,1008.7,2015,9,4,254,Monsoon,0,Train
2015-09-12,noida_sector_1,306.0,Very Poor,128.1,190.2,53.5,29.6,18.3,1.37,30.2,0.05,35.8,90.1,10.6,132.0,1006.4,2015,9,5,255,Monsoon,0,Train
2015-09-13,noida_sector_1,309.0,Very Poor,132.2,193.8,51.5,32.8,19.1,1.63,26.5,0.03,34.5,87.7,8.2,201.0,1007.1,2015,9,6,256,Monsoon,0,Train
2015-09-14,noida_sector_1,294.0,Poor,118.3,174.7,68.9,25.7,18.5,1.66,23.2,0.05,34.0,75.0,7.8,163.0,1009.1,2015,9,0,257,Monsoon,0,Train
2015-09-15,noida_sector_1,266.0,Poor,110.0,176.9,53.7,22.7,18.3,2.11,27.2,0.05,38.8,87.4,14.6,194.0,1007.6,2015,9,1,258,Monsoon,0,Train
2015-09-16,noida_sector_1,300.0,Poor,120.2,181.1,48.2,22.7,15.3,1.77,47.8,0.07,32.4,86.5,9.2,229.0,1007.1,2015,9,2,259,Monsoon,0,Train
2015-09-17,noida_sector_1,311.0,Very Poor,134.8,207.0,60.7,18.8,16.5,1.66,43.5,0.06,33.8,73.6,9.5,198.0,1009.2,2015,9,3,260,Monsoon,0,Train
2015-09-18,noida_sector_1,281.0,Poor,114.3,270.4,65.4,27.1,18.8,1.75,18.8,0.05,34.5,87.5,10.4,214.0,1009.5,2015,9,4,261,Monsoon,0,Train
2015-09-19,noida_sector_1,321.0,Very Poor,148.2,261.5,64.6,21.5,19.8,1.74,30.2,0.06,34.2,84.8,7.6,246.0,1011.1,2015,9,5,262,Monsoon,0,Train
2015-09-20,noida_sector_1,328.0,Very Poor,157.2,206.3,68.9,29.3,16.7,1.78,29.4,0.05,34.2,82.5,6.3,184.0,1010.2,2015,9,6,263,Monsoon,0,Train
2015-09-21,noida_sector_1,294.0,Poor,118.3,229.9,52.3,25.4,14.1,1.79,28.6,0.05,34.9,83.0,8.4,194.0,1011.3,2015,9,0,264,Monsoon,0,Train
2015-09-22,noida_sector_1,315.0,Very Poor,140.2,216.5,62.8,19.7,18.2,2.26,34.0,0.06,32.5,84.5,10.2,171.0,1011.0,2015,9,1,265,Monsoon,0,Train
2015-09-23,noida_sector_1,309.0,Very Poor,131.7,256.8,49.7,26.6,14.7,1.73,37.2,0.05,34.5,82.7,11.0,230.0,1010.5,2015,9,2,266,Monsoon,0,Train
2015-09-24,noida_sector_1,305.0,Very Poor,127.1,197.7,61.9,29.0,19.7,2.03,39.2,0.06,34.9,85.0,9.5,206.0,1012.5,2015,9,3,267,Monsoon,0,Train
2015-09-25,noida_sector_1,312.0,Very Poor,135.7,222.5,60.6,21.4,18.4,2.2,38.7,0.05,33.2,85.3,7.2,203.0,1011.2,2015,9,4,268,Monsoon,0,Train
2015-09-26,noida_sector_1,319.0,Very Poor,145.7,225.3,58.6,24.8,18.5,1.65,23.0,0.05,34.1,81.9,6.8,175.0,1013.7,2015,9,5,269,Monsoon,0,Train
2015-09-27,noida_sector_1,315.0,Very Poor,140.2,281.2,72.3,28.2,16.4,2.26,32.8,0.06,30.3,56.6,7.8,200.0,1011.5,2015,9,6,270,Monsoon,0,Train
2015-09-28,noida_sector_1,335.0,Very Poor,166.6,259.3,63.8,28.0,21.1,2.23,25.2,0.06,29.4,65.8,8.4,265.0,1012.0,2015,9,0,271,Monsoon,0,Train
2015-09-29,noida_sector_1,346.0,Very Poor,180.6,220.6,68.9,24.8,17.9,2.27,29.1,0.06,31.7,69.3,6.3,178.0,1011.0,2015,9,1,272,Monsoon,0,Train
2015-09-30,noida_sector_1,330.0,Very Poor,159.8,265.2,64.2,31.0,15.5,2.11,45.6,0.05,33.1,72.4,3.9,186.0,1012.5,2015,9,2,273,Monsoon,0,Train
2015-10-01,noida_sector_1,349.0,Very Poor,183.8,267.3,60.6,30.2,14.8,1.72,32.4,0.06,33.2,61.9,7.6,198.0,1013.6,2015,10,3,274,Post-Monsoon,0,Train
2015-10-02,noida_sector_1,318.0,Very Poor,144.3,236.8,67.6,29.4,15.1,2.54,33.6,0.06,30.1,62.5,5.5,197.0,1014.4,2015,10,4,275,Post-Monsoon,0,Train
2015-10-03,noida_sector_1,333.0,Very Poor,162.9,212.8,62.9,25.0,18.8,2.76,43.1,0.06,29.1,70.5,11.3,149.0,1012.9,2015,10,5,276,Post-Monsoon,0,Train
2015-10-04,noida_sector_1,329.0,Very Poor,158.3,267.5,65.7,27.9,18.9,2.35,28.5,0.07,33.2,65.9,6.5,152.0,1013.3,2015,10,6,277,Post-Monsoon,0,Train
2015-10-05,noida_sector_1,336.0,Very Poor,167.8,289.0,70.1,25.5,19.9,2.52,32.2,0.07,27.6,70.6,8.4,175.0,1014.3,2015,10,0,278,Post-Monsoon,0,Train
2015-10-06,noida_sector_1,317.0,Very Poor,142.8,253.6,66.0,30.0,12.2,2.26,29.3,0.06,32.0,72.8,5.7,210.0,1016.6,2015,10,1,279,Post-Monsoon,0,Train
2015-10-07,noida_sector_1,330.0,Very Poor,159.5,259.1,66.5,24.0,18.9,2.42,30.0,0.06,29.4,54.8,8.2,215.0,1014.8,2015,10,2,280,Post-Monsoon,0,Train
2015-10-08,noida_sector_1,338.0,Very Poor,169.5,289.8,58.1,24.2,16.4,2.76,29.9,0.06,24.7,69.4,8.9,172.0,1017.9,2015,10,3,281,Post-Monsoon,0,Train
2015-10-09,noida_sector_1,340.0,Very Poor,172.3,304.9,66.1,30.2,18.2,2.4,29.0,0.08,31.2,67.9,6.0,191.0,1015.3,2015,10,4,282,Post-Monsoon,0,Train
2015-10-10,noida_sector_1,346.0,Very Poor,180.9,335.8,72.8,32.9,18.3,2.85,23.0,0.08,27.6,67.9,7.6,135.0,1016.2,2015,10,5,283,Post-Monsoon,0,Train
2015-10-11,noida_sector_1,322.0,Very Poor,149.5,359.3,66.2,24.4,13.6,2.37,29.7,0.06,26.4,70.7,6.6,188.0,1015.2,2015,10,6,284,Post-Monsoon,0,Train
2015-10-12,noida_sector_1,345.0,Very Poor,178.8,296.0,76.7,30.1,20.5,2.33,24.1,0.08,27.8,71.5,6.9,200.0,1017.3,2015,10,0,285,Post-Monsoon,0,Train
2015-10-13,noida_sector_1,370.0,Very Poor,211.2,338.1,69.3,24.9,13.0,2.88,43.1,0.07,26.9,64.0,8.6,205.0,1015.3,2015,10,1,286,Post-Monsoon,0,Train
2015-10-14,noida_sector_1,344.0,Very Poor,178.2,260.9,54.9,33.0,19.6,2.93,26.7,0.07,29.3,73.5,7.9,200.0,1017.2,2015,10,2,287,Post-Monsoon,0,Train
2015-10-15,noida_sector_1,365.0,Very Poor,205.6,266.9,78.5,32.2,18.2,2.63,32.9,0.07,29.1,61.6,3.1,190.0,1017.0,2015,10,3,288,Post-Monsoon,0,Train
